,Airlines,Travel_date,From,To,Departuretime,Arrivaltime,Stops,Price
11,AirIndia,31/03/2022,Goa,Pune,17:30,18:10,"3stopviaMysore,Hyderabad,NewDelhi","8312"
12,AirIndia,31/03/2022,Goa,Pune,15:20,07:05,"2stopviaMumbai,NewDelhi","8568"
13,AirIndia,31/03/2022,Goa,Pune,15:20,07:05,"2stopviaMumbai,NewDelhi","8568"
14,Vistara,31/03/2022,Goa,Pune,14:40,12:35,"2stopviaBengaluru,NewDelhi","9305"
15,Vistara,31/03/2022,Goa,Pune,14:40,12:35,"2stopviaBengaluru,NewDelhi","9305"
16,AirIndia,31/03/2022,Goa,Pune,21:00,18:10,"2stopviaBengaluru,NewDelhi","10079"
17,Vistara,31/03/2022,Goa,Pune,13:20,12:35,"2stopviaMumbai,NewDelhi","10819"
18,Vistara,31/03/2022,Goa,Pune,13:20,12:35,"2stopviaMumbai,NewDelhi","10819"
19,Vistara,31/03/2022,Goa,Pune,13:20,22:55,"2stopviaMumbai,NewDelhi","10854"
20,Vistara,31/03/2022,Goa,Pune,14:30,22:55,1stopviaNewDelhi,"11652"
0,IndiGo,15/04/2022,Goa,Pune,02:00,02:55,Nonstop,"3216"
1,SpiceJet,15/04/2022,Goa,Pune,14:20,15:20,Nonstop,"4370"
2,GoFirst,15/04/2022,Goa,Pune,13:50,18:40,1stopviaBengaluru,"4894"
3,AirAsia,15/04/2022,Goa,Pune,07:35,14:25,1stopviaBengaluru,"47918"
4,"IndiGo,GoFirst",15/04/2022,Goa,Pune,08:05,16:50,1stopviaBengaluru,"5450"
5,"IndiGo,AirAsia",15/04/2022,Goa,Pune,14:45,23:20,1stopviaBengaluru,"5450"
6,"Vistara,AirAsia",15/04/2022,Goa,Pune,14:40,23:20,1stopviaBengaluru,"5450"
7,"AirAsia,SpiceJet",15/04/2022,Goa,Pune,07:35,12:15,1stopviaBengaluru,"5462"
8,"SpiceJet,AirAsia",15/04/2022,Goa,Pune,08:10,14:25,1stopviaBengaluru,"5959"
9,AirIndia,15/04/2022,Goa,Pune,01:15,07:05,1stopviaNewDelhi,"6072"
10,"GoFirst,IndiGo",15/04/2022,Goa,Pune,13:50,18:35,1stopviaBengaluru,"6203"
0,IndiGo,30/04/2022,Goa,Pune,02:00,02:55,Nonstop,"3216"
1,GoFirst,30/04/2022,Goa,Pune,13:50,18:40,1stopviaBengaluru,"4894"
2,"IndiGo,GoFirst",30/04/2022,Goa,Pune,07:25,16:50,1stopviaBengaluru,"5450"
3,"IndiGo,GoFirst",30/04/2022,Goa,Pune,02:30,16:50,1stopviaBengaluru,"5450"
4,"IndiGo,AirAsia",30/04/2022,Goa,Pune,14:45,23:20,1stopviaBengaluru,"5450"
5,"Vistara,AirAsia",30/04/2022,Goa,Pune,14:40,23:20,1stopviaBengaluru,"5450"
6,AirIndia,30/04/2022,Goa,Pune,01:15,07:05,1stopviaNewDelhi,"6597"
7,"GoFirst,IndiGo",30/04/2022,Goa,Pune,13:50,18:35,1stopviaBengaluru,"7148"
8,"Vistara,IndiGo",30/04/2022,Goa,Pune,14:40,21:45,1stopviaBengaluru,"7148"
0,IndiGo,15/05/2022,Goa,Pune,02:00,02:55,Nonstop,"3216"
1,SpiceJet,15/05/2022,Goa,Pune,14:20,15:20,Nonstop,"3634"
2,GoFirst,15/05/2022,Goa,Pune,13:50,18:40,1stopviaBengaluru,"5069"
3,"IndiGo,GoFirst",15/05/2022,Goa,Pune,08:05,16:50,1stopviaBengaluru,"5450"
4,"AirAsia,GoFirst",15/05/2022,Goa,Pune,07:35,16:50,1stopviaBengaluru,"5450"
5,"IndiGo,GoFirst",15/05/2022,Goa,Pune,02:30,16:50,1stopviaBengaluru,"5450"
6,"IndiGo,AirAsia",15/05/2022,Goa,Pune,14:45,23:20,1stopviaBengaluru,"5450"
7,"Vistara,AirAsia",15/05/2022,Goa,Pune,14:40,23:20,1stopviaBengaluru,"5450"
8,"AirAsia,SpiceJet",15/05/2022,Goa,Pune,07:35,12:15,1stopviaBengaluru,"5783"
9,"SpiceJet,GoFirst",15/05/2022,Goa,Pune,08:10,16:50,1stopviaBengaluru,"5976"
10,AirIndia,15/05/2022,Goa,Pune,01:15,07:05,1stopviaNewDelhi,"6072"
11,"IndiGo,AirAsia",15/05/2022,Goa,Pune,08:05,14:25,1stopviaBengaluru,"7094"
12,"GoFirst,IndiGo",15/05/2022,Goa,Pune,13:50,18:35,1stopviaBengaluru,"7325"
0,IndiGo,31/05/2022,Goa,Pune,02:00,02:55,Nonstop,"3216"
1,SpiceJet,31/05/2022,Goa,Pune,14:20,15:20,Nonstop,"3634"
2,"AirAsia,IndiGo",31/05/2022,Goa,Pune,07:35,23:00,"2stopviaBengaluru,Coimbatore","4315"
3,"Vistara,IndiGo",31/05/2022,Goa,Pune,14:40,04:20,"2stopviaBengaluru,Mangalore","4315"
4,"GoFirst,IndiGo",31/05/2022,Goa,Pune,13:50,04:20,"2stopviaBengaluru,Mangalore","4315"
5,"SpiceJet,IndiGo",31/05/2022,Goa,Pune,08:10,23:00,"2stopviaBengaluru,Coimbatore","4841"
6,"IndiGo,AirAsia",31/05/2022,Goa,Pune,14:45,23:20,1stopviaBengaluru,"5450"
7,"AirAsia,SpiceJet",31/05/2022,Goa,Pune,07:35,12:15,1stopviaBengaluru,"5783"
8,"IndiGo,SpiceJet",31/05/2022,Goa,Pune,02:30,12:15,1stopviaBengaluru,"5783"
9,AirIndia,31/05/2022,Goa,Pune,01:15,07:05,1stopviaNewDelhi,"6072"
10,"IndiGo,AirAsia",31/05/2022,Goa,Pune,08:05,14:25,1stopviaBengaluru,"6674"
11,"GoFirst,IndiGo",31/05/2022,Goa,Pune,13:50,18:35,1stopviaBengaluru,"7148"
0,IndiGo,01/03/2022,Goa,Bengaluru,23:30,00:45,Nonstop,"4791"
1,IndiGo,01/03/2022,Goa,Bengaluru,21:45,23:05,Nonstop,"6051"
2,AirAsia,01/03/2022,Goa,Bengaluru,22:30,23:50,Nonstop,"6891"
3,AirAsia,01/03/2022,Goa,Bengaluru,17:55,20:55,1stopviaHyderabad,"7940"
4,IndiGo,01/03/2022,Goa,Bengaluru,18:55,20:05,Nonstop,"8781"
5,AirIndia,01/03/2022,Goa,Bengaluru,20:25,21:55,Nonstop,"9045"
6,AirIndia,01/03/2022,Goa,Bengaluru,21:00,22:30,Nonstop,"9045"
7,SpiceJet,01/03/2022,Goa,Bengaluru,07:30,09:00,Nonstop,"9305"
8,AirAsia,01/03/2022,Goa,Bengaluru,20:05,23:15,1stopviaHyderabad,"9589"
9,AirAsia,01/03/2022,Goa,Bengaluru,17:55,23:15,1stopviaHyderabad,"9958"
10,Vistara,01/03/2022,Goa,Bengaluru,14:40,16:00,Nonstop,"10200"
11,GoFirst,01/03/2022,Goa,Bengaluru,23:55,07:40,1stopviaMumbai,"10220"
12,AirAsia,01/03/2022,Goa,Bengaluru,07:35,08:40,Nonstop,"10671"
13,IndiGo,01/03/2022,Goa,Bengaluru,08:05,09:15,Nonstop,"10671"
14,IndiGo,01/03/2022,Goa,Bengaluru,15:25,16:55,Nonstop,"10671"
15,AirIndia,01/03/2022,Goa,Bengaluru,23:00,11:10,1stopviaMumbai,"12037"
16,GoFirst,01/03/2022,Goa,Bengaluru,14:00,15:10,Nonstop,"12141"
17,IndiGo,01/03/2022,Goa,Bengaluru,14:35,16:00,Nonstop,"12141"
18,GoFirst,01/03/2022,Goa,Bengaluru,22:00,06:15,1stopviaHyderabad,"12456"
19,GoFirst,01/03/2022,Goa,Bengaluru,22:00,06:15,1stopviaHyderabad,"12456"
20,GoFirst,01/03/2022,Goa,Bengaluru,06:40,16:10,1stopviaMumbai,"12634"
21,GoFirst,01/03/2022,Goa,Bengaluru,20:40,09:45,1stopviaAhmedabad,"13899"
22,GoFirst,01/03/2022,Goa,Bengaluru,18:15,22:45,1stopviaMumbai,"14420"
23,GoFirst,01/03/2022,Goa,Bengaluru,17:00,22:45,1stopviaMumbai,"14420"
24,GoFirst,01/03/2022,Goa,Bengaluru,13:15,22:45,1stopviaMumbai,"14420"
25,AirIndia,01/03/2022,Goa,Bengaluru,07:05,11:10,1stopviaMumbai,"14557"
26,Vistara,01/03/2022,Goa,Bengaluru,13:20,17:45,1stopviaMumbai,"14557"
27,GoFirst,01/03/2022,Goa,Bengaluru,23:45,08:40,1stopviaNewDelhi,"17469"
28,GoFirst,01/03/2022,Goa,Bengaluru,17:40,08:40,1stopviaNewDelhi,"20409"
29,Vistara,01/03/2022,Goa,Bengaluru,14:30,22:40,1stopviaNewDelhi,"22117"
30,Vistara,01/03/2022,Goa,Bengaluru,21:55,08:40,1stopviaNewDelhi,"24007"
31,AirIndia,01/03/2022,Goa,Bengaluru,14:10,00:10,1stopviaNewDelhi,"27577"
0,AirAsia,16/03/2022,Goa,Bengaluru,20:05,23:15,1stopviaHyderabad,"2430"
1,IndiGo,16/03/2022,Goa,Bengaluru,02:30,03:45,Nonstop,"2600"
2,AirAsia,16/03/2022,Goa,Bengaluru,07:35,08:40,Nonstop,"2600"
3,IndiGo,16/03/2022,Goa,Bengaluru,08:05,09:15,Nonstop,"2600"
4,IndiGo,16/03/2022,Goa,Bengaluru,21:45,23:05,Nonstop,"2600"
5,AirAsia,16/03/2022,Goa,Bengaluru,22:30,23:50,Nonstop,"2600"
6,IndiGo,16/03/2022,Goa,Bengaluru,23:30,00:45,Nonstop,"2600"
7,GoFirst,16/03/2022,Goa,Bengaluru,14:00,15:10,Nonstop,"2777"
8,SpiceJet,16/03/2022,Goa,Bengaluru,07:30,09:00,Nonstop,"3004"
9,IndiGo,16/03/2022,Goa,Bengaluru,14:35,16:00,Nonstop,"3216"
10,GoFirst,16/03/2022,Goa,Bengaluru,22:00,06:15,1stopviaHyderabad,"3375"
11,AirAsia,16/03/2022,Goa,Bengaluru,17:55,20:55,1stopviaHyderabad,"3424"
12,IndiGo,16/03/2022,Goa,Bengaluru,18:55,20:05,Nonstop,"3531"
13,GoFirst,16/03/2022,Goa,Bengaluru,06:40,16:10,1stopviaMumbai,"3610"
14,GoFirst,16/03/2022,Goa,Bengaluru,06:40,16:10,1stopviaMumbai,"3610"
15,AirAsia,16/03/2022,Goa,Bengaluru,17:55,23:15,1stopviaHyderabad,"3610"
16,GoFirst,16/03/2022,Goa,Bengaluru,23:55,07:40,1stopviaMumbai,"3610"
17,IndiGo,16/03/2022,Goa,Bengaluru,15:25,16:55,Nonstop,"3846"
18,AirIndia,16/03/2022,Goa,Bengaluru,07:05,11:10,1stopviaMumbai,"4173"
19,AirIndia,16/03/2022,Goa,Bengaluru,07:05,11:10,1stopviaMumbai,"4173"
20,GoFirst,16/03/2022,Goa,Bengaluru,17:00,22:45,1stopviaMumbai,"4475"
21,GoFirst,16/03/2022,Goa,Bengaluru,23:45,08:40,1stopviaNewDelhi,"4475"
22,GoFirst,16/03/2022,Goa,Bengaluru,20:40,10:00,1stopviaAhmedabad,"4475"
23,Vistara,16/03/2022,Goa,Bengaluru,14:40,16:00,Nonstop,"5212"
24,GoFirst,16/03/2022,Goa,Bengaluru,18:15,22:45,1stopviaMumbai,"5246"
25,GoFirst,16/03/2022,Goa,Bengaluru,18:15,22:45,1stopviaMumbai,"5246"
26,GoFirst,16/03/2022,Goa,Bengaluru,13:15,22:45,1stopviaMumbai,"5455"
27,AirIndia,16/03/2022,Goa,Bengaluru,23:00,11:10,1stopviaMumbai,"5748"
28,Vistara,16/03/2022,Goa,Bengaluru,13:20,17:45,1stopviaMumbai,"6693"
29,AirIndia,16/03/2022,Goa,Bengaluru,21:00,11:10,1stopviaMumbai,"6861"
30,AirIndia,16/03/2022,Goa,Bengaluru,21:00,22:30,Nonstop,"7260"
31,AirIndia,16/03/2022,Goa,Bengaluru,01:15,08:55,1stopviaNewDelhi,"8357"
32,AirIndia,16/03/2022,Goa,Bengaluru,01:15,08:55,1stopviaNewDelhi,"8357"
33,AirIndia,16/03/2022,Goa,Bengaluru,15:20,08:55,"2stopviaMumbai,NewDelhi","9698"
34,GoFirst,16/03/2022,Goa,Bengaluru,17:40,08:40,1stopviaNewDelhi,"11253"
35,AirIndia,16/03/2022,Goa,Bengaluru,14:10,00:10,1stopviaNewDelhi,"11402"
36,Vistara,16/03/2022,Goa,Bengaluru,21:55,08:40,1stopviaNewDelhi,"11721"
37,Vistara,16/03/2022,Goa,Bengaluru,14:30,22:40,1stopviaNewDelhi,"14363"
0,AirAsia,31/03/2022,Goa,Bengaluru,17:55,20:55,1stopviaHyderabad,"2430"
1,AirAsia,31/03/2022,Goa,Bengaluru,20:05,23:10,1stopviaHyderabad,"2430"
2,AirIndia,31/03/2022,Goa,Bengaluru,21:00,22:30,Nonstop,"2587"
3,IndiGo,31/03/2022,Goa,Bengaluru,02:30,03:40,Nonstop,"2600"
4,AirAsia,31/03/2022,Goa,Bengaluru,07:35,08:25,Nonstop,"2600"
5,IndiGo,31/03/2022,Goa,Bengaluru,08:05,09:20,Nonstop,"2600"
6,Vistara,31/03/2022,Goa,Bengaluru,14:40,16:00,Nonstop,"2600"
7,IndiGo,31/03/2022,Goa,Bengaluru,21:45,23:00,Nonstop,"2600"
8,AirAsia,31/03/2022,Goa,Bengaluru,22:30,23:50,Nonstop,"2600"
9,IndiGo,31/03/2022,Goa,Bengaluru,23:30,00:50,Nonstop,"2600"
10,SpiceJet,31/03/2022,Goa,Bengaluru,08:10,09:30,Nonstop,"2619"
11,SpiceJet,31/03/2022,Goa,Bengaluru,21:00,22:25,Nonstop,"2619"
12,GoFirst,31/03/2022,Goa,Bengaluru,13:50,15:00,Nonstop,"2777"
13,GoFirst,31/03/2022,Goa,Bengaluru,22:10,07:05,1stopviaHyderabad,"3375"
14,AirAsia,31/03/2022,Goa,Bengaluru,17:55,23:10,1stopviaHyderabad,"3399"
15,IndiGo,31/03/2022,Goa,Bengaluru,14:45,16:00,Nonstop,"3531"
16,GoFirst,31/03/2022,Goa,Bengaluru,06:45,16:30,1stopviaMumbai,"3610"
17,GoFirst,31/03/2022,Goa,Bengaluru,06:45,16:30,1stopviaMumbai,"3610"
18,GoFirst,31/03/2022,Goa,Bengaluru,17:25,00:10,1stopviaMumbai,"3750"
19,GoFirst,31/03/2022,Goa,Bengaluru,23:50,07:45,1stopviaMumbai,"3835"
20,AirIndia,31/03/2022,Goa,Bengaluru,06:50,11:10,1stopviaMumbai,"3858"
21,AirIndia,31/03/2022,Goa,Bengaluru,23:10,07:45,1stopviaMumbai,"3858"
22,SpiceJet,31/03/2022,Goa,Bengaluru,14:20,17:05,1stopviaPune,"4054"
23,GoFirst,31/03/2022,Goa,Bengaluru,13:15,00:10,1stopviaMumbai,"4277"
24,AirIndia,31/03/2022,Goa,Bengaluru,21:00,07:45,1stopviaMumbai,"4498"
25,Vistara,31/03/2022,Goa,Bengaluru,13:20,17:45,1stopviaMumbai,"6693"
26,GoFirst,31/03/2022,Goa,Bengaluru,20:30,11:25,1stopviaAhmedabad,"7808"
27,GoFirst,31/03/2022,Goa,Bengaluru,23:35,08:35,1stopviaNewDelhi,"8477"
28,GoFirst,31/03/2022,Goa,Bengaluru,17:25,08:35,1stopviaNewDelhi,"8477"
29,Vistara,31/03/2022,Goa,Bengaluru,21:55,09:00,1stopviaNewDelhi,"8611"
30,AirIndia,31/03/2022,Goa,Bengaluru,01:15,08:55,1stopviaNewDelhi,"10352"
31,AirIndia,31/03/2022,Goa,Bengaluru,15:20,00:05,"2stopviaMumbai,NewDelhi","10748"
32,Vistara,31/03/2022,Goa,Bengaluru,14:30,22:40,1stopviaNewDelhi,"13103"
0,AirIndia,15/04/2022,Goa,Bengaluru,21:00,22:30,Nonstop,"2587"
1,IndiGo,15/04/2022,Goa,Bengaluru,02:30,03:40,Nonstop,"2600"
2,AirAsia,15/04/2022,Goa,Bengaluru,07:35,08:25,Nonstop,"2600"
3,IndiGo,15/04/2022,Goa,Bengaluru,08:05,09:20,Nonstop,"2600"
4,GoFirst,15/04/2022,Goa,Bengaluru,13:50,15:00,Nonstop,"2600"
5,Vistara,15/04/2022,Goa,Bengaluru,14:40,16:00,Nonstop,"2600"
6,IndiGo,15/04/2022,Goa,Bengaluru,14:45,16:00,Nonstop,"2600"
7,IndiGo,15/04/2022,Goa,Bengaluru,21:45,23:00,Nonstop,"2600"
8,AirAsia,15/04/2022,Goa,Bengaluru,22:30,23:50,Nonstop,"2600"
9,IndiGo,15/04/2022,Goa,Bengaluru,23:30,00:50,Nonstop,"2600"
10,SpiceJet,15/04/2022,Goa,Bengaluru,08:10,09:30,Nonstop,"2619"
11,SpiceJet,15/04/2022,Goa,Bengaluru,21:00,22:25,Nonstop,"2619"
12,GoFirst,15/04/2022,Goa,Bengaluru,22:10,07:05,1stopviaHyderabad,"3375"
13,GoFirst,15/04/2022,Goa,Bengaluru,22:10,07:05,1stopviaHyderabad,"3375"
14,AirAsia,15/04/2022,Goa,Bengaluru,17:55,23:10,1stopviaHyderabad,"3399"
15,GoFirst,15/04/2022,Goa,Bengaluru,06:45,16:30,1stopviaMumbai,"3835"
16,GoFirst,15/04/2022,Goa,Bengaluru,23:50,07:45,1stopviaMumbai,"3835"
17,AirIndia,15/04/2022,Goa,Bengaluru,06:50,18:20,1stopviaMumbai,"3858"
18,AirIndia,15/04/2022,Goa,Bengaluru,23:10,07:45,1stopviaMumbai,"3858"
19,GoFirst,15/04/2022,Goa,Bengaluru,13:15,00:10,1stopviaMumbai,"3973"
20,GoFirst,15/04/2022,Goa,Bengaluru,18:30,00:10,1stopviaMumbai,"4502"
21,GoFirst,15/04/2022,Goa,Bengaluru,17:25,00:10,1stopviaMumbai,"4502"
22,Vistara,15/04/2022,Goa,Bengaluru,13:20,17:45,1stopviaMumbai,"4754"
23,SpiceJet,15/04/2022,Goa,Bengaluru,14:20,17:05,1stopviaPune,"4894"
24,AirIndia,15/04/2022,Goa,Bengaluru,06:50,11:10,1stopviaMumbai,"5118"
25,AirIndia,15/04/2022,Goa,Bengaluru,21:00,07:45,1stopviaMumbai,"6861"
26,AirIndia,15/04/2022,Goa,Bengaluru,01:15,08:55,1stopviaNewDelhi,"8252"
27,GoFirst,15/04/2022,Goa,Bengaluru,20:30,11:25,1stopviaAhmedabad,"8367"
28,GoFirst,15/04/2022,Goa,Bengaluru,23:35,08:35,1stopviaNewDelhi,"8477"
29,GoFirst,15/04/2022,Goa,Bengaluru,17:25,08:35,1stopviaNewDelhi,"8477"
30,Vistara,15/04/2022,Goa,Bengaluru,21:55,09:00,1stopviaNewDelhi,"8611"
31,AirIndia,15/04/2022,Goa,Bengaluru,15:20,00:05,"2stopviaMumbai,NewDelhi","9488"
32,Vistara,15/04/2022,Goa,Bengaluru,14:30,22:40,1stopviaNewDelhi,"11721"
0,IndiGo,30/04/2022,Goa,Bengaluru,02:30,03:40,Nonstop,"2600"
1,IndiGo,30/04/2022,Goa,Bengaluru,07:25,08:40,Nonstop,"2600"
2,GoFirst,30/04/2022,Goa,Bengaluru,13:50,15:00,Nonstop,"2600"
3,Vistara,30/04/2022,Goa,Bengaluru,14:40,16:00,Nonstop,"2600"
4,IndiGo,30/04/2022,Goa,Bengaluru,14:45,16:00,Nonstop,"2600"
5,IndiGo,30/04/2022,Goa,Bengaluru,21:45,23:00,Nonstop,"2600"
6,AirAsia,30/04/2022,Goa,Bengaluru,22:30,23:50,Nonstop,"2600"
7,IndiGo,30/04/2022,Goa,Bengaluru,23:30,00:50,Nonstop,"2600"
8,SpiceJet,30/04/2022,Goa,Bengaluru,21:00,22:25,Nonstop,"2619"
9,AirIndia,30/04/2022,Goa,Bengaluru,21:00,22:30,Nonstop,"3214"
10,GoFirst,30/04/2022,Goa,Bengaluru,22:10,07:05,1stopviaHyderabad,"3375"
11,GoFirst,30/04/2022,Goa,Bengaluru,22:10,07:05,1stopviaHyderabad,"3375"
12,AirAsia,30/04/2022,Goa,Bengaluru,17:55,23:10,1stopviaHyderabad,"3399"
13,GoFirst,30/04/2022,Goa,Bengaluru,06:45,16:30,1stopviaMumbai,"3835"
14,GoFirst,30/04/2022,Goa,Bengaluru,23:50,07:45,1stopviaMumbai,"3835"
15,AirIndia,30/04/2022,Goa,Bengaluru,06:50,11:10,1stopviaMumbai,"3858"
16,GoFirst,30/04/2022,Goa,Bengaluru,13:15,00:10,1stopviaMumbai,"3973"
17,"GoFirst,Vistara",30/04/2022,Goa,Bengaluru,06:35,19:30,1stopviaHyderabad,"4046"
18,"IndiGo,StarAir",30/04/2022,Goa,Bengaluru,14:20,21:25,1stopviaHyderabad,"4488"
19,"IndiGo,GoFirst",30/04/2022,Goa,Bengaluru,02:05,07:05,1stopviaHyderabad,"4572"
20,"IndiGo,Vistara",30/04/2022,Goa,Bengaluru,14:20,19:30,1stopviaHyderabad,"4572"
21,"IndiGo,AirAsia",30/04/2022,Goa,Bengaluru,18:10,23:10,1stopviaHyderabad,"4572"
22,Vistara,30/04/2022,Goa,Bengaluru,13:20,17:45,1stopviaMumbai,"4754"
23,"AirAsia,IndiGo",30/04/2022,Goa,Bengaluru,20:05,01:00,1stopviaHyderabad,"4833"
0,IndiGo,15/05/2022,Goa,Bengaluru,02:30,03:40,Nonstop,"2600"
1,AirAsia,15/05/2022,Goa,Bengaluru,07:35,08:25,Nonstop,"2600"
2,IndiGo,15/05/2022,Goa,Bengaluru,08:05,09:20,Nonstop,"2600"
3,Vistara,15/05/2022,Goa,Bengaluru,14:40,16:00,Nonstop,"2600"
4,IndiGo,15/05/2022,Goa,Bengaluru,14:45,16:00,Nonstop,"2600"
5,IndiGo,15/05/2022,Goa,Bengaluru,21:45,23:00,Nonstop,"2600"
6,AirAsia,15/05/2022,Goa,Bengaluru,22:30,23:50,Nonstop,"2600"
7,IndiGo,15/05/2022,Goa,Bengaluru,23:30,00:50,Nonstop,"2600"
8,GoFirst,15/05/2022,Goa,Bengaluru,13:50,15:00,Nonstop,"2777"
9,SpiceJet,15/05/2022,Goa,Bengaluru,08:10,09:30,Nonstop,"3126"
10,SpiceJet,15/05/2022,Goa,Bengaluru,21:00,22:25,Nonstop,"3126"
11,AirAsia,15/05/2022,Goa,Bengaluru,17:55,23:10,1stopviaHyderabad,"3399"
12,AirAsia,15/05/2022,Goa,Bengaluru,17:55,23:10,1stopviaHyderabad,"3399"
13,SpiceJet,15/05/2022,Goa,Bengaluru,14:20,17:05,1stopviaPune,"3740"
14,AirIndia,15/05/2022,Goa,Bengaluru,06:50,11:10,1stopviaMumbai,"3858"
15,AirIndia,15/05/2022,Goa,Bengaluru,23:10,07:45,1stopviaMumbai,"3858"
16,GoFirst,15/05/2022,Goa,Bengaluru,22:10,07:05,1stopviaHyderabad,"4266"
17,Vistara,15/05/2022,Goa,Bengaluru,08:40,17:45,1stopviaMumbai,"4754"
18,GoFirst,15/05/2022,Goa,Bengaluru,23:50,07:45,1stopviaMumbai,"4816"
19,AirIndia,15/05/2022,Goa,Bengaluru,21:00,22:30,Nonstop,"4950"
20,Vistara,15/05/2022,Goa,Bengaluru,13:20,17:45,1stopviaMumbai,"5017"
21,Vistara,15/05/2022,Goa,Bengaluru,13:20,17:45,1stopviaMumbai,"5017"
22,GoFirst,15/05/2022,Goa,Bengaluru,18:30,00:10,1stopviaMumbai,"5342"
23,GoFirst,15/05/2022,Goa,Bengaluru,17:25,00:10,1stopviaMumbai,"5342"
0,IndiGo,31/05/2022,Goa,Bengaluru,02:30,03:40,Nonstop,"2600"
1,AirAsia,31/05/2022,Goa,Bengaluru,07:35,08:25,Nonstop,"2600"
2,IndiGo,31/05/2022,Goa,Bengaluru,08:05,09:20,Nonstop,"2600"
3,GoFirst,31/05/2022,Goa,Bengaluru,13:50,15:00,Nonstop,"2600"
4,Vistara,31/05/2022,Goa,Bengaluru,14:40,16:00,Nonstop,"2600"
5,IndiGo,31/05/2022,Goa,Bengaluru,14:45,16:00,Nonstop,"2600"
6,IndiGo,31/05/2022,Goa,Bengaluru,21:45,23:00,Nonstop,"2600"
7,AirAsia,31/05/2022,Goa,Bengaluru,22:30,23:50,Nonstop,"2600"
8,IndiGo,31/05/2022,Goa,Bengaluru,23:30,00:50,Nonstop,"2600"
9,SpiceJet,31/05/2022,Goa,Bengaluru,08:10,09:25,Nonstop,"3126"
10,SpiceJet,31/05/2022,Goa,Bengaluru,21:00,22:25,Nonstop,"3126"
11,GoFirst,31/05/2022,Goa,Bengaluru,22:10,07:05,1stopviaHyderabad,"3375"
12,GoFirst,31/05/2022,Goa,Bengaluru,22:10,07:05,1stopviaHyderabad,"3375"
13,AirAsia,31/05/2022,Goa,Bengaluru,17:55,23:10,1stopviaHyderabad,"3399"
14,GoFirst,31/05/2022,Goa,Bengaluru,23:50,07:45,1stopviaMumbai,"3610"
15,SpiceJet,31/05/2022,Goa,Bengaluru,14:20,17:05,1stopviaPune,"3740"
16,GoFirst,31/05/2022,Goa,Bengaluru,06:45,16:30,1stopviaMumbai,"3835"
17,AirIndia,31/05/2022,Goa,Bengaluru,06:50,11:10,1stopviaMumbai,"3858"
18,AirIndia,31/05/2022,Goa,Bengaluru,23:10,07:45,1stopviaMumbai,"3858"
19,"GoFirst,IndiGo",31/05/2022,Goa,Bengaluru,06:35,16:15,"2stopviaHyderabad,Cuddapah","4025"
20,"IndiGo,AirAsia",31/05/2022,Goa,Bengaluru,02:00,15:30,"2stopviaPune,Hyderabad","4318"
21,"IndiGo,GoFirst",31/05/2022,Goa,Bengaluru,02:05,07:05,1stopviaHyderabad,"4572"
22,Vistara,31/05/2022,Goa,Bengaluru,13:20,17:45,1stopviaMumbai,"4754"
23,GoFirst,31/05/2022,Goa,Bengaluru,18:30,00:10,1stopviaMumbai,"4816"
24,"GoFirst,IndiGo",31/05/2022,Goa,Bengaluru,06:35,13:10,1stopviaHyderabad,"4833"
25,"AirAsia,IndiGo",31/05/2022,Goa,Bengaluru,20:05,01:00,1stopviaHyderabad,"4833"
26,"IndiGo,AirAsia",31/05/2022,Goa,Bengaluru,18:10,23:10,1stopviaHyderabad,"4887"
27,AirIndia,31/05/2022,Goa,Bengaluru,21:00,22:30,Nonstop,"4950"
0,SpiceJet,01/03/2022,Goa,Ahmedabad,06:20,08:20,Nonstop,"5315"
1,GoFirst,01/03/2022,Goa,Ahmedabad,18:15,00:05,1stopviaMumbai,"5315"
2,IndiGo,01/03/2022,Goa,Ahmedabad,02:05,06:15,1stopviaPune,"5316"
3,IndiGo,01/03/2022,Goa,Ahmedabad,23:30,05:00,1stopviaBengaluru,"5316"
4,IndiGo,01/03/2022,Goa,Ahmedabad,21:20,06:55,1stopviaHyderabad,"5316"
5,IndiGo,01/03/2022,Goa,Ahmedabad,14:40,21:30,1stopviaIndore,"5773"
6,IndiGo,01/03/2022,Goa,Ahmedabad,21:45,03:55,1stopviaBengaluru,"7600"
7,IndiGo,01/03/2022,Goa,Ahmedabad,06:25,08:00,Nonstop,"7836"
8,GoFirst,01/03/2022,Goa,Ahmedabad,20:40,22:15,Nonstop,"8465"
9,IndiGo,01/03/2022,Goa,Ahmedabad,17:55,22:15,1stopviaHyderabad,"8513"
10,GoFirst,01/03/2022,Goa,Ahmedabad,23:55,06:40,1stopviaMumbai,"8750"
11,IndiGo,01/03/2022,Goa,Ahmedabad,00:05,06:55,1stopviaHyderabad,"8970"
12,IndiGo,01/03/2022,Goa,Ahmedabad,20:10,06:25,1stopviaChennai,"8970"
13,SpiceJet,01/03/2022,Goa,Ahmedabad,21:05,23:15,Nonstop,"10145"
14,IndiGo,01/03/2022,Goa,Ahmedabad,15:25,20:45,1stopviaBengaluru,"10797"
15,IndiGo,01/03/2022,Goa,Ahmedabad,14:35,20:45,1stopviaBengaluru,"10797"
16,IndiGo,01/03/2022,Goa,Ahmedabad,14:30,22:15,1stopviaHyderabad,"10797"
